   1.8110700e+02	   1.8126600e+02	   1.8118800e+02	   1.8123100e+02	   1.8121900e+02	   1.8125400e+02	   1.8122700e+02	   1.8124800e+02	   1.8126300e+02	   1.8128500e+02	
   1.8098600e+02	   1.8106900e+02	   1.8104800e+02	   1.8102500e+02	   1.8111600e+02	   1.8103400e+02	   1.8110600e+02	   1.8112600e+02	   1.8111400e+02	   1.8116400e+02	
   1.8099100e+02	   1.8097700e+02	   1.8106500e+02	   1.8104900e+02	   1.8108000e+02	   1.8100500e+02	   1.8109900e+02	   1.8109100e+02	   1.8112300e+02	   1.8110000e+02	
   1.8149100e+02	   1.8113300e+02	   1.8161600e+02	   1.8200000e+02	   1.8183500e+02	   1.8200000e+02	   1.8098300e+02	   1.8222600e+02	   1.8070700e+02	   1.8127700e+02	
   1.8079400e+02	   1.8077700e+02	   1.8078300e+02	   1.8075000e+02	   1.8102500e+02	   1.8087000e+02	   1.8087800e+02	   1.8084300e+02	   1.8086700e+02	   1.8092600e+02	
   1.8093800e+02	   1.8105500e+02	   1.8101700e+02	   1.8105600e+02	   1.8120300e+02	   1.8105100e+02	   1.8111000e+02	   1.8110800e+02	   1.8111400e+02	   1.8110700e+02	
   1.8150800e+02	   1.8132600e+02	   1.8115000e+02	   1.8140300e+02	   1.8183600e+02	   1.8143300e+02	   1.8140600e+02	   1.8156000e+02	   1.8160900e+02	   1.8118600e+02	
   1.8114400e+02	   1.8119600e+02	   1.8111700e+02	   1.8125200e+02	   1.8125200e+02	   1.8118100e+02	   1.8129100e+02	   1.8115300e+02	   1.8124500e+02	   1.8129900e+02	
   1.8099300e+02	   1.8098600e+02	   1.8099800e+02	   1.8103300e+02	   1.8114600e+02	   1.8105800e+02	   1.8107900e+02	   1.8107400e+02	   1.8112700e+02	   1.8115700e+02	
   1.8107500e+02	   1.8118700e+02	   1.8113600e+02	   1.8112900e+02	   1.8126500e+02	   1.8109500e+02	   1.8117800e+02	   1.8116900e+02	   1.8121100e+02	   1.8126600e+02	
   1.8092200e+02	   1.8122600e+02	   1.8118800e+02	   1.8114000e+02	   1.8129800e+02	   1.8120200e+02	   1.8123600e+02	   1.8135700e+02	   1.8130700e+02	   1.8126700e+02	
   1.8085500e+02	   1.8088700e+02	   1.8084700e+02	   1.8095200e+02	   1.8108300e+02	   1.8080700e+02	   1.8102700e+02	   1.8077300e+02	   1.8103200e+02	   1.8102100e+02	
   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	
   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	   1.8100000e+02	
   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	
   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	
   2.3101400e+02	   2.3105600e+02	   2.3104900e+02	   2.3103200e+02	   2.3113500e+02	   2.3107000e+02	   2.3108700e+02	   2.3109200e+02	   2.3110200e+02	   2.3113800e+02	
   2.3102600e+02	   2.3104200e+02	   2.3102800e+02	   2.3099000e+02	   2.3113200e+02	   2.3105500e+02	   2.3105000e+02	   2.3110700e+02	   2.3111200e+02	   2.3112800e+02	
   2.3095200e+02	   2.3102900e+02	   2.3106200e+02	   2.3110800e+02	   2.3121000e+02	   2.3108500e+02	   2.3107500e+02	   2.3114100e+02	   2.3112500e+02	   2.3114200e+02	
   2.3122500e+02	   2.3138700e+02	   2.3139900e+02	   2.3130100e+02	   2.3144900e+02	   2.3134400e+02	   2.3147200e+02	   2.3135300e+02	   2.3152300e+02	   2.3142700e+02	
   2.3108100e+02	   2.3113200e+02	   2.3113600e+02	   2.3113200e+02	   2.3124300e+02	   2.3111900e+02	   2.3111300e+02	   2.3123100e+02	   2.3116800e+02	   2.3119400e+02	
   2.3098600e+02	   2.3100100e+02	   2.3105600e+02	   2.3104200e+02	   2.3117000e+02	   2.3105600e+02	   2.3110100e+02	   2.3111500e+02	   2.3113100e+02	   2.3114600e+02	
   2.3164200e+02	   2.3128100e+02	   2.3132100e+02	   2.3146200e+02	   2.3237000e+02	   2.3104800e+02	   2.3178100e+02	   2.3112900e+02	   2.3148400e+02	   2.3129200e+02	
   2.3091200e+02	   2.3102700e+02	   2.3107200e+02	   2.3095100e+02	   2.3107500e+02	   2.3110600e+02	   2.3104400e+02	   2.3101000e+02	   2.3112500e+02	   2.3109000e+02	
   2.3064200e+02	   2.3082100e+02	   2.3069600e+02	   2.3099800e+02	   2.3089600e+02	   2.3082400e+02	   2.3073800e+02	   2.3080100e+02	   2.3069000e+02	   2.3071700e+02	
   2.3077600e+02	   2.3087400e+02	   2.3076300e+02	   2.3087100e+02	   2.3093000e+02	   2.3089200e+02	   2.3086800e+02	   2.3086000e+02	   2.3095100e+02	   2.3095600e+02	
   2.3108400e+02	   2.3105400e+02	   2.3116500e+02	   2.3110300e+02	   2.3124200e+02	   2.3117300e+02	   2.3121600e+02	   2.3119400e+02	   2.3121700e+02	   2.3120500e+02	
   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	
   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	
   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	   2.3100000e+02	
   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	
   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	
   2.8103600e+02	   2.8104100e+02	   2.8103800e+02	   2.8107400e+02	   2.8115300e+02	   2.8105900e+02	   2.8110300e+02	   2.8108500e+02	   2.8112800e+02	   2.8118800e+02	
   2.8089400e+02	   2.8094700e+02	   2.8108100e+02	   2.8098800e+02	   2.8118400e+02	   2.8103200e+02	   2.8117700e+02	   2.8110700e+02	   2.8112200e+02	   2.8112600e+02	
   2.8103400e+02	   2.8100500e+02	   2.8096100e+02	   2.8125400e+02	   2.8136600e+02	   2.8094500e+02	   2.8206700e+02	   2.8114000e+02	   2.8120200e+02	   2.8187200e+02	
   2.8105200e+02	   2.8108600e+02	   2.8112200e+02	   2.8108100e+02	   2.8120700e+02	   2.8111600e+02	   2.8114400e+02	   2.8109600e+02	   2.8122200e+02	   2.8123600e+02	
   2.8098200e+02	   2.8104700e+02	   2.8106100e+02	   2.8101700e+02	   2.8117600e+02	   2.8105300e+02	   2.8103300e+02	   2.8108100e+02	   2.8108400e+02	   2.8116600e+02	
   2.8102100e+02	   2.7234600e+02	   2.7200000e+02	   2.7200000e+02	   2.8084500e+02	   2.7240200e+02	   2.8099700e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	
   2.8105100e+02	   2.8104900e+02	   2.8111100e+02	   2.8110900e+02	   2.8121100e+02	   2.8111300e+02	   2.8119100e+02	   2.8117100e+02	   2.8115600e+02	   2.8127000e+02	
   2.8099100e+02	   2.8112600e+02	   2.8109500e+02	   2.8099500e+02	   2.8114800e+02	   2.8116100e+02	   2.8112100e+02	   2.8110200e+02	   2.8105300e+02	   2.8122700e+02	
   2.8100700e+02	   2.8106500e+02	   2.8109700e+02	   2.8105100e+02	   2.8117400e+02	   2.8112500e+02	   2.8113500e+02	   2.8114100e+02	   2.8116200e+02	   2.8120200e+02	
   2.8094300e+02	   2.8103700e+02	   2.8108100e+02	   2.8102200e+02	   2.8118900e+02	   2.8110300e+02	   2.8116700e+02	   2.8113700e+02	   2.8115100e+02	   2.8118300e+02	
   2.8107000e+02	   2.8108200e+02	   2.8107900e+02	   2.8109100e+02	   2.8125500e+02	   2.8111200e+02	   2.8114000e+02	   2.8116400e+02	   2.8114400e+02	   2.8127300e+02	
   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	
   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	
   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	   2.8100000e+02	
   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	
   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	
   3.3079900e+02	   3.3066900e+02	   3.3129000e+02	   3.3094200e+02	   3.3111900e+02	   3.3120900e+02	   3.3107200e+02	   3.3131300e+02	   3.3118000e+02	   3.3089900e+02	
   3.3092600e+02	   3.3102200e+02	   3.3105600e+02	   3.3104300e+02	   3.3119600e+02	   3.3111500e+02	   3.3112500e+02	   3.3107000e+02	   3.3113800e+02	   3.3113600e+02	
   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	
   3.3153800e+02	   3.3200000e+02	   3.3093400e+02	   3.3146300e+02	   3.3300000e+02	   3.3117200e+02	   3.3223500e+02	   3.3146700e+02	   3.3134600e+02	   3.3228000e+02	
   3.3092600e+02	   3.3113900e+02	   3.3111500e+02	   3.3092100e+02	   3.3124300e+02	   3.3092000e+02	   3.3113000e+02	   3.3109600e+02	   3.3127200e+02	   3.3129000e+02	
   3.3093700e+02	   3.3110000e+02	   3.3108400e+02	   3.3104300e+02	   3.3099000e+02	   3.3098400e+02	   3.3101800e+02	   3.3100200e+02	   3.3094800e+02	   3.3112300e+02	
   3.3099500e+02	   3.3102900e+02	   3.3103700e+02	   3.3105300e+02	   3.3112400e+02	   3.3106600e+02	   3.3107100e+02	   3.3110500e+02	   3.3112900e+02	   3.3117900e+02	
   3.3098600e+02	   3.3113800e+02	   3.3114900e+02	   3.3115600e+02	   3.3123500e+02	   3.3111300e+02	   3.3121600e+02	   3.3123400e+02	   3.3117300e+02	   3.3123600e+02	
   3.3100500e+02	   3.3104200e+02	   3.3104500e+02	   3.3102800e+02	   3.3116300e+02	   3.3110800e+02	   3.3109900e+02	   3.3109100e+02	   3.3108200e+02	   3.3120500e+02	
   3.3105100e+02	   3.3108700e+02	   3.3119100e+02	   3.3111800e+02	   3.3123800e+02	   3.3124800e+02	   3.3116400e+02	   3.3122700e+02	   3.3127000e+02	   3.3130200e+02	
   3.3110600e+02	   3.3113100e+02	   3.3108200e+02	   3.3107900e+02	   3.3121600e+02	   3.3110200e+02	   3.3113700e+02	   3.3120800e+02	   3.3119700e+02	   3.3126700e+02	
   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	
   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	
   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	   3.3100000e+02	
   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	
   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	
   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8084300e+02	
   3.8157600e+02	   3.8193200e+02	   3.8177400e+02	   3.8173400e+02	   3.8193900e+02	   3.8172200e+02	   3.8174000e+02	   3.8182100e+02	   3.8154100e+02	   3.8195700e+02	
   3.8101100e+02	   3.8109200e+02	   3.8110200e+02	   3.8110600e+02	   3.8121900e+02	   3.8111300e+02	   3.8115700e+02	   3.8114600e+02	   3.8120500e+02	   3.8122700e+02	
   3.8024100e+02	   3.8026200e+02	   3.8012900e+02	   3.8079100e+02	   3.8061700e+02	   3.8012500e+02	   3.8076300e+02	   3.8044300e+02	   3.8020800e+02	   3.8000000e+02	
   3.8097600e+02	   3.8108300e+02	   3.8105900e+02	   3.8099400e+02	   3.8111700e+02	   3.8110000e+02	   3.8115900e+02	   3.8111300e+02	   3.8117800e+02	   3.8120600e+02	
   3.8108800e+02	   3.8126600e+02	   3.8122200e+02	   3.8118000e+02	   3.8141100e+02	   3.8124600e+02	   3.8120100e+02	   3.8128400e+02	   3.8127500e+02	   3.8149100e+02	
   3.8098800e+02	   3.8102700e+02	   3.8111900e+02	   3.8112700e+02	   3.8120900e+02	   3.8120300e+02	   3.8119000e+02	   3.8119100e+02	   3.8121100e+02	   3.8127100e+02	
   3.8104100e+02	   3.8102800e+02	   3.8098300e+02	   3.8101700e+02	   3.8115000e+02	   3.8102400e+02	   3.8105900e+02	   3.8114100e+02	   3.8115400e+02	   3.8116500e+02	
   3.8097500e+02	   3.8095800e+02	   3.8099800e+02	   3.8098900e+02	   3.8112200e+02	   3.8102600e+02	   3.8108700e+02	   3.8109200e+02	   3.8113600e+02	   3.8123900e+02	
   3.8099100e+02	   3.8111400e+02	   3.8078800e+02	   3.8071100e+02	   3.8105100e+02	   3.8066900e+02	   3.8091900e+02	   3.8094000e+02	   3.8095600e+02	   3.8108500e+02	
   3.8106700e+02	   3.8108400e+02	   3.8114500e+02	   3.8118100e+02	   3.8125500e+02	   3.8116600e+02	   3.8123700e+02	   3.8123800e+02	   3.8121600e+02	   3.8130000e+02	
   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	
   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	
   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	   3.8100000e+02	
   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	
   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	
   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	
   4.3095100e+02	   4.3108200e+02	   4.3109600e+02	   4.3098400e+02	   4.3111200e+02	   4.3118000e+02	   4.3109900e+02	   4.3122800e+02	   4.3116400e+02	   4.3125300e+02	
   4.3103300e+02	   4.3111400e+02	   4.3104500e+02	   4.3098600e+02	   4.3121800e+02	   4.3107900e+02	   4.3111500e+02	   4.3114900e+02	   4.3118300e+02	   4.3119500e+02	
   4.3089500e+02	   4.3097000e+02	   4.3094900e+02	   4.3091600e+02	   4.3113100e+02	   4.3103100e+02	   4.3100100e+02	   4.3101600e+02	   4.3103200e+02	   4.3106800e+02	
   4.3106900e+02	   4.3122100e+02	   4.3119700e+02	   4.3116200e+02	   4.3117500e+02	   4.3138600e+02	   4.3126500e+02	   4.3130200e+02	   4.3123700e+02	   4.3134900e+02	
   4.3102500e+02	   4.3105900e+02	   4.3109200e+02	   4.3105000e+02	   4.3116600e+02	   4.3109100e+02	   4.3113400e+02	   4.3116000e+02	   4.3115000e+02	   4.3120300e+02	
   4.3088700e+02	   4.3084900e+02	   4.3100900e+02	   4.3073100e+02	   4.3079600e+02	   4.3073700e+02	   4.3074900e+02	   4.3098200e+02	   4.3090300e+02	   4.3089800e+02	
   4.3091300e+02	   4.3093200e+02	   4.3114800e+02	   4.3092600e+02	   4.3105500e+02	   4.3106600e+02	   4.3100400e+02	   4.3105000e+02	   4.3115200e+02	   4.3110700e+02	
   4.3104100e+02	   4.3103000e+02	   4.3104400e+02	   4.3098700e+02	   4.3117400e+02	   4.3104300e+02	   4.3107300e+02	   4.3105100e+02	   4.3115200e+02	   4.3117300e+02	
   4.3112800e+02	   4.3111600e+02	   4.3114700e+02	   4.3115600e+02	   4.3131500e+02	   4.3118400e+02	   4.3120300e+02	   4.3126800e+02	   4.3128400e+02	   4.3134800e+02	
   4.3101800e+02	   4.3111800e+02	   4.3118100e+02	   4.3105200e+02	   4.3111000e+02	   4.3115200e+02	   4.3116100e+02	   4.3111500e+02	   4.3115900e+02	   4.3115100e+02	
   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	
   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	
   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	   4.3100000e+02	
   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	
   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	
   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	
   4.8107700e+02	   4.8093700e+02	   4.8117500e+02	   4.8136000e+02	   4.8154400e+02	   4.8115700e+02	   4.8132100e+02	   4.8122000e+02	   4.8120600e+02	   4.8114600e+02	
   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8131200e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	
   4.8100000e+02	   4.8122600e+02	   4.8150900e+02	   4.8112200e+02	   4.8100000e+02	   4.8128700e+02	   4.8085000e+02	   4.8098700e+02	   4.8100000e+02	   4.8122200e+02	
   4.8105700e+02	   4.8107000e+02	   4.8106500e+02	   4.8104900e+02	   4.8116000e+02	   4.8116000e+02	   4.8110800e+02	   4.8113700e+02	   4.8116900e+02	   4.8124300e+02	
   4.8106900e+02	   4.8112300e+02	   4.8113300e+02	   4.8113600e+02	   4.8124700e+02	   4.8117200e+02	   4.8121300e+02	   4.8116700e+02	   4.8120200e+02	   4.8129300e+02	
   4.8105600e+02	   4.8104900e+02	   4.8120100e+02	   4.8117100e+02	   4.8116800e+02	   4.8119500e+02	   4.8123300e+02	   4.8126300e+02	   4.8123100e+02	   4.8129300e+02	
   4.8099600e+02	   4.8109700e+02	   4.8107600e+02	   4.8105000e+02	   4.8117000e+02	   4.8106700e+02	   4.8110000e+02	   4.8113700e+02	   4.8113700e+02	   4.8114900e+02	
   4.8103100e+02	   4.8107100e+02	   4.8109400e+02	   4.8105000e+02	   4.8117700e+02	   4.8112400e+02	   4.8114800e+02	   4.8115400e+02	   4.8118600e+02	   4.8122800e+02	
   4.8097200e+02	   4.8110100e+02	   4.8108000e+02	   4.8102800e+02	   4.8126500e+02	   4.8115000e+02	   4.8111900e+02	   4.8122300e+02	   4.8121700e+02	   4.8126700e+02	
   4.8129900e+02	   4.8123700e+02	   4.8133400e+02	   4.8143100e+02	   4.8150700e+02	   4.8143700e+02	   4.8140800e+02	   4.8138000e+02	   4.8182300e+02	   4.8175500e+02	
   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	
   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	
   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	   4.8100000e+02	
   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	
   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	
   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	   5.3100000e+02	
   5.3105600e+02	   5.3110400e+02	   5.3114400e+02	   5.3111300e+02	   5.3117800e+02	   5.3112400e+02	   5.3114500e+02	   5.3119300e+02	   5.3121600e+02	   5.3122300e+02	
   5.3104100e+02	   5.3107900e+02	   5.3105300e+02	   5.3109700e+02	   5.3117800e+02	   5.3117200e+02	   5.3109600e+02	   5.3119000e+02	   5.3123200e+02	   5.3125000e+02	
   5.3103500e+02	   5.3107300e+02	   5.3111300e+02	   5.3108300e+02	   5.3121200e+02	   5.3114100e+02	   5.3116400e+02	   5.3118400e+02	   5.3123200e+02	   5.3124900e+02	
   5.3101400e+02	   5.3120000e+02	   5.3110800e+02	   5.3126400e+02	   5.3117800e+02	   5.3098500e+02	   5.3107300e+02	   5.3137300e+02	   5.3116500e+02	   5.3126700e+02	
   5.3101800e+02	   5.3116400e+02	   5.3115700e+02	   5.3107700e+02	   5.3114400e+02	   5.3113900e+02	   5.3123500e+02	   5.3115800e+02	   5.3122200e+02	   5.3127800e+02	
   5.3102500e+02	   5.3104700e+02	   5.3107900e+02	   5.3104600e+02	   5.3118600e+02	   5.3111800e+02	   5.3111200e+02	   5.3114000e+02	   5.3119200e+02	   5.3123500e+02	
   5.3099600e+02	   5.3110200e+02	   5.3115100e+02	   5.3096500e+02	   5.3117000e+02	   5.3108700e+02	   5.3111300e+02	   5.3113700e+02	   5.3107000e+02	   5.3127800e+02	
